분쟁ID,연도,발생지,정부군(교전A),반군/적대측(교전B),분쟁원인,전쟁강도,분쟁유형,지역,사망자_추정치,사망자_최소,사망자_최대,확전이력,종료여부,사망자규모,분쟁지역명,분쟁시작일,분쟁종료일
288,2010,차드,차드 정부,FPRN,정부/권력,소규모,내전,아프리카,42.0,42.0,83.0,있음,종료,소규모,,1966-07-31,2010-04-28
288,2018,차드,차드 정부,CCMSR,정부/권력,소규모,내전,아프리카,42.0,42.0,89.0,있음,종료,소규모,,1966-07-31,2018-09-13
288,2020,차드,차드 정부,CCMSR,정부/권력,소규모,내전,아프리카,53.0,6.0,53.0,있음,진행중,소규모,,1966-07-31,
288,2021,차드,차드 정부,FACT,정부/권력,소규모,내전,아프리카,431.0,431.0,631.0,있음,종료,중규모,,1966-07-31,2021-04-30
288,2023,차드,차드 정부,CCMSR,정부/권력,소규모,내전,아프리카,61.0,61.0,79.0,있음,종료,소규모,,1966-07-31,2023-09-09
289,1964,콜롬비아,콜롬비아 정부,FARC,정부/권력,소규모,내전,아메리카,0.0,0.0,0.0,없음,진행중,미확인,,1964-12-31,
289,1965,콜롬비아,콜롬비아 정부,FARC,정부/권력,소규모,내전,아메리카,0.0,0.0,0.0,없음,진행중,미확인,,1964-12-31,
289,1966,콜롬비아,콜롬비아 정부,"ELN, FARC",정부/권력,소규모,내전,아메리카,0.0,0.0,0.0,없음,진행중,미확인,,1964-12-31,
289,1967,콜롬비아,콜롬비아 정부,FARC,정부/권력,소규모,내전,아메리카,0.0,0.0,0.0,없음,진행중,미확인,,1964-12-31,
289,1968,콜롬비아,콜롬비아 정부,FARC,정부/권력,소규모,내전,아메리카,0.0,0.0,0.0,없음,진행중,미확인,,1964-12-31,
289,1969,콜롬비아,콜롬비아 정부,ELN,정부/권력,소규모,내전,아메리카,0.0,0.0,0.0,없음,진행중,미확인,,1964-12-31,
289,1970,콜롬비아,콜롬비아 정부,ELN,정부/권력,소규모,내전,아메리카,0.0,0.0,0.0,없음,진행중,미확인,,1964-12-31,
289,1971,콜롬비아,콜롬비아 정부,FARC,정부/권력,소규모,내전,아메리카,0.0,0.0,0.0,없음,진행중,미확인,,1964-12-31,
289,1972,콜롬비아,콜롬비아 정부,FARC,정부/권력,소규모,내전,아메리카,0.0,0.0,0.0,없음,진행중,미확인,,1964-12-31,
289,1973,콜롬비아,콜롬비아 정부,ELN,정부/권력,소규모,내전,아메리카,0.0,0.0,0.0,없음,진행중,미확인,,1964-12-31,
289,1974,콜롬비아,콜롬비아 정부,FARC,정부/권력,소규모,내전,아메리카,0.0,0.0,0.0,없음,진행중,미확인,,1964-12-31,
289,1975,콜롬비아,콜롬비아 정부,FARC,정부/권력,소규모,내전,아메리카,0.0,0.0,0.0,없음,진행중,미확인,,1964-12-31,
289,1976,콜롬비아,콜롬비아 정부,FARC,정부/권력,소규모,내전,아메리카,0.0,0.0,0.0,없음,진행중,미확인,,1964-12-31,
289,1977,콜롬비아,콜롬비아 정부,FARC,정부/권력,소규모,내전,아메리카,0.0,0.0,0.0,없음,진행중,미확인,,1964-12-31,
289,1978,콜롬비아,콜롬비아 정부,"FARC, M-19",정부/권력,소규모,내전,아메리카,0.0,0.0,0.0,없음,진행중,미확인,,1964-12-31,
289,1979,콜롬비아,콜롬비아 정부,"FARC, M-19",정부/권력,소규모,내전,아메리카,0.0,0.0,0.0,있음,진행중,미확인,,1964-12-31,
289,1980,콜롬비아,콜롬비아 정부,FARC,정부/권력,소규모,내전,아메리카,0.0,0.0,0.0,있음,진행중,미확인,,1964-12-31,
289,1981,콜롬비아,콜롬비아 정부,"FARC, M-19",정부/권력,소규모,내전,아메리카,0.0,0.0,0.0,있음,진행중,미확인,,1964-12-31,
289,1982,콜롬비아,콜롬비아 정부,"FARC, M-19",정부/권력,소규모,내전,아메리카,0.0,0.0,0.0,있음,진행중,미확인,,1964-12-31,
289,1983,콜롬비아,콜롬비아 정부,"FARC, M-19",정부/권력,소규모,내전,아메리카,0.0,0.0,0.0,있음,진행중,미확인,,1964-12-31,
289,1984,콜롬비아,콜롬비아 정부,"ELN, EPL, FARC, M-19",정부/권력,소규모,내전,아메리카,0.0,0.0,0.0,있음,진행중,미확인,,1964-12-31,
289,1985,콜롬비아,콜롬비아 정부,"ELN, FARC, M-19",정부/권력,전면전,내전,아메리카,0.0,0.0,0.0,있음,진행중,미확인,,1964-12-31,
289,1986,콜롬비아,콜롬비아 정부,"ELN, FARC, M-19",정부/권력,소규모,내전,아메리카,0.0,0.0,0.0,있음,진행중,미확인,,1964-12-31,
289,1987,콜롬비아,콜롬비아 정부,"ELN, EPL, FARC",정부/권력,소규모,내전,아메리카,0.0,0.0,0.0,있음,진행중,미확인,,1964-12-31,
289,1988,콜롬비아,콜롬비아 정부,"ELN, EPL, FARC, M-19",정부/권력,소규모,내전,아메리카,0.0,0.0,0.0,있음,진행중,미확인,,1964-12-31,
289,1989,콜롬비아,콜롬비아 정부,"ELN, EPL, FARC",정부/권력,소규모,내전,아메리카,238.0,237.0,944.0,있음,진행중,중규모,,1964-12-31,
289,1990,콜롬비아,콜롬비아 정부,"ELN, EPL, FARC",정부/권력,소규모,내전,아메리카,501.0,501.0,568.0,있음,진행중,중규모,,1964-12-31,
289,1991,콜롬비아,콜롬비아 정부,"ELN, FARC",정부/권력,소규모,내전,아메리카,725.0,725.0,754.0,있음,진행중,중규모,,1964-12-31,
289,1992,콜롬비아,콜롬비아 정부,"ELN, FARC",정부/권력,전면전,내전,아메리카,1479.0,1479.0,1503.0,있음,진행중,대규모,,1964-12-31,
289,1993,콜롬비아,콜롬비아 정부,"ELN, FARC",정부/권력,소규모,내전,아메리카,182.0,182.0,192.0,있음,진행중,중규모,,1964-12-31,
289,1994,콜롬비아,콜롬비아 정부,"ELN, FARC",정부/권력,전면전,내전,아메리카,1123.0,1123.0,1334.0,있음,진행중,대규모,,1964-12-31,
289,1995,콜롬비아,콜롬비아 정부,"ELN, FARC",정부/권력,소규모,내전,아메리카,823.0,823.0,828.0,있음,진행중,중규모,,1964-12-31,
289,1996,콜롬비아,콜롬비아 정부,"ELN, FARC",정부/권력,전면전,내전,아메리카,1192.0,1185.0,1229.0,있음,진행중,대규모,,1964-12-31,
289,1997,콜롬비아,콜롬비아 정부,"ELN, FARC",정부/권력,소규모,내전,아메리카,560.0,560.0,676.0,있음,진행중,중규모,,1964-12-31,
289,1998,콜롬비아,콜롬비아 정부,"ELN, FARC",정부/권력,소규모,내전,아메리카,939.0,938.0,1384.0,있음,진행중,중규모,,1964-12-31,
289,1999,콜롬비아,콜롬비아 정부,"ELN, FARC",정부/권력,전면전,내전,아메리카,1578.0,1557.0,1867.0,있음,진행중,대규모,,1964-12-31,
289,2000,콜롬비아,콜롬비아 정부,"ELN, EPL - Megateo, FARC",정부/권력,전면전,내전,아메리카,1879.0,1865.0,2253.0,있음,진행중,대규모,,1964-12-31,
289,2001,콜롬비아,콜롬비아 정부,"ELN, FARC",정부/권력,전면전,내전,아메리카,1864.0,1859.0,1983.0,있음,진행중,대규모,,1964-12-31,
289,2002,콜롬비아,콜롬비아 정부,"ELN, EPL - Megateo, FARC",정부/권력,전면전,내전,아메리카,3387.0,3330.0,3924.0,있음,진행중,대규모,,1964-12-31,
289,2003,콜롬비아,콜롬비아 정부,"ELN, FARC",정부/권력,전면전,내전,아메리카,2086.0,2059.0,2114.0,있음,진행중,대규모,,1964-12-31,
289,2004,콜롬비아,콜롬비아 정부,"ELN, EPL - Megateo, FARC",정부/권력,전면전,내전,아메리카,1360.0,1327.0,1406.0,있음,진행중,대규모,,1964-12-31,
289,2005,콜롬비아,콜롬비아 정부,"ELN, FARC",정부/권력,전면전,내전,아메리카,1561.0,1533.0,1613.0,있음,진행중,대규모,,1964-12-31,
289,2006,콜롬비아,콜롬비아 정부,"ELN, FARC",정부/권력,소규모,내전,아메리카,503.0,503.0,515.0,있음,진행중,중규모,,1964-12-31,
289,2007,콜롬비아,콜롬비아 정부,FARC,정부/권력,소규모,내전,아메리카,318.0,318.0,325.0,있음,진행중,중규모,,1964-12-31,
289,2008,콜롬비아,콜롬비아 정부,"ELN, FARC",정부/권력,소규모,내전,아메리카,282.0,273.0,291.0,있음,진행중,중규모,,1964-12-31,
289,2009,콜롬비아,콜롬비아 정부,FARC,정부/권력,소규모,내전,아메리카,379.0,379.0,423.0,있음,진행중,중규모,,1964-12-31,
289,2010,콜롬비아,콜롬비아 정부,"ELN, FARC",정부/권력,소규모,내전,아메리카,419.0,419.0,425.0,있음,진행중,중규모,,1964-12-31,
289,2011,콜롬비아,콜롬비아 정부,FARC,정부/권력,소규모,내전,아메리카,202.0,202.0,208.0,있음,진행중,중규모,,1964-12-31,
289,2012,콜롬비아,콜롬비아 정부,FARC,정부/권력,소규모,내전,아메리카,211.0,211.0,310.0,있음,진행중,중규모,,1964-12-31,
289,2013,콜롬비아,콜롬비아 정부,"ELN, FARC",정부/권력,소규모,내전,아메리카,140.0,140.0,183.0,있음,진행중,중규모,,1964-12-31,
289,2014,콜롬비아,콜롬비아 정부,FARC,정부/권력,소규모,내전,아메리카,119.0,119.0,119.0,있음,진행중,중규모,,1964-12-31,
289,2015,콜롬비아,콜롬비아 정부,"ELN, FARC",정부/권력,소규모,내전,아메리카,134.0,134.0,140.0,있음,진행중,중규모,,1964-12-31,
289,2016,콜롬비아,콜롬비아 정부,ELN,정부/권력,소규모,내전,아메리카,30.0,30.0,30.0,있음,종료,소규모,,1964-12-31,2016-12-29
289,2018,콜롬비아,콜롬비아 정부,"ELN, FARC-EMC",정부/권력,소규모,내전,아메리카,131.0,131.0,131.0,있음,진행중,중규모,,1964-12-31,
289,2019,콜롬비아,콜롬비아 정부,"ELN, FARC-EMC",정부/권력,소규모,내전,아메리카,117.0,117.0,121.0,있음,진행중,중규모,,1964-12-31,
289,2020,콜롬비아,콜롬비아 정부,FARC-EMC,정부/권력,소규모,내전,아메리카,28.0,28.0,28.0,있음,진행중,소규모,,1964-12-31,
289,2021,콜롬비아,콜롬비아 정부,"ELN, FARC-EMC",정부/권력,소규모,내전,아메리카,113.0,113.0,123.0,있음,진행중,중규모,,1964-12-31,
289,2022,콜롬비아,콜롬비아 정부,"ELN, FARC-EMC",정부/권력,소규모,내전,아메리카,122.0,122.0,123.0,있음,진행중,중규모,,1964-12-31,
289,2023,콜롬비아,콜롬비아 정부,"ELN, FARC-EMC",정부/권력,소규모,내전,아메리카,89.0,88.0,90.0,있음,진행중,소규모,,1964-12-31,
289,2024,콜롬비아,콜롬비아 정부,"ELN, FARC - Segunda Marquetalia, FARC-EMC",정부/권력,소규모,내전,아메리카,225.0,219.0,229.0,있음,진행중,중규모,,1964-12-31,
290,1965,도미니카공화국,Dominican Republic 정부,Military faction (constitutionalists),정부/권력,소규모,내전,아메리카,0.0,0.0,0.0,없음,종료,미확인,,1965-04-24,1965-08-31
291,1965,인도네시아,인도네시아 정부,OPM,영토,소규모,내전,아시아,0.0,0.0,0.0,없음,종료,미확인,West Papua,1965-07-28,1965-12-31
291,1967,인도네시아,인도네시아 정부,OPM,영토,소규모,내전,아시아,0.0,0.0,0.0,없음,진행중,미확인,West Papua,1965-07-28,
291,1968,인도네시아,인도네시아 정부,OPM,영토,소규모,내전,아시아,0.0,0.0,0.0,없음,진행중,미확인,West Papua,1965-07-28,
291,1969,인도네시아,인도네시아 정부,OPM,영토,소규모,내전,아시아,0.0,0.0,0.0,없음,종료,미확인,West Papua,1965-07-28,1969-12-31
291,1976,인도네시아,인도네시아 정부,OPM,영토,전면전,내전,아시아,0.0,0.0,0.0,있음,진행중,미확인,West Papua,1965-07-28,
291,1977,인도네시아,인도네시아 정부,OPM,영토,전면전,내전,아시아,0.0,0.0,0.0,있음,진행중,미확인,West Papua,1965-07-28,
291,1978,인도네시아,인도네시아 정부,OPM,영토,전면전,내전,아시아,0.0,0.0,0.0,있음,종료,미확인,West Papua,1965-07-28,1978-12-31
291,1981,인도네시아,인도네시아 정부,OPM,영토,전면전,내전,아시아,0.0,0.0,0.0,있음,종료,미확인,West Papua,1965-07-28,1981-12-31
291,1984,인도네시아,인도네시아 정부,OPM,영토,소규모,내전,아시아,0.0,0.0,0.0,있음,종료,미확인,West Papua,1965-07-28,1984-12-31
291,2018,인도네시아,인도네시아 정부,OPM,영토,소규모,내전,아시아,28.0,25.0,45.0,있음,진행중,소규모,West Papua,1965-07-28,
291,2019,인도네시아,인도네시아 정부,OPM,영토,소규모,내전,아시아,34.0,21.0,42.0,있음,진행중,소규모,West Papua,1965-07-28,
291,2020,인도네시아,인도네시아 정부,OPM,영토,소규모,내전,아시아,31.0,20.0,33.0,있음,진행중,소규모,West Papua,1965-07-28,
291,2021,인도네시아,인도네시아 정부,OPM,영토,소규모,내전,아시아,51.0,24.0,59.0,있음,진행중,소규모,West Papua,1965-07-28,
291,2022,인도네시아,인도네시아 정부,OPM,영토,소규모,내전,아시아,46.0,38.0,47.0,있음,진행중,소규모,West Papua,1965-07-28,
291,2023,인도네시아,인도네시아 정부,OPM,영토,소규모,내전,아시아,59.0,39.0,75.0,있음,진행중,소규모,West Papua,1965-07-28,
291,2024,인도네시아,인도네시아 정부,OPM,영토,소규모,내전,아시아,57.0,39.0,63.0,있음,진행중,소규모,West Papua,1965-07-28,
292,1965,페루,페루 정부,"ELN, MIR",정부/권력,소규모,내전,아메리카,0.0,0.0,0.0,없음,종료,미확인,,1963-05-15,1965-12-31
292,1982,페루,페루 정부,Sendero Luminoso,정부/권력,소규모,내전,아메리카,0.0,0.0,0.0,없음,진행중,미확인,,1963-05-15,
292,1983,페루,페루 정부,Sendero Luminoso,정부/권력,전면전,내전,아메리카,0.0,0.0,0.0,있음,진행중,미확인,,1963-05-15,
292,1984,페루,페루 정부,Sendero Luminoso,정부/권력,전면전,내전,아메리카,0.0,0.0,0.0,있음,진행중,미확인,,1963-05-15,
292,1985,페루,페루 정부,Sendero Luminoso,정부/권력,전면전,내전,아메리카,0.0,0.0,0.0,있음,진행중,미확인,,1963-05-15,
292,1986,페루,페루 정부,Sendero Luminoso,정부/권력,소규모,내전,아메리카,0.0,0.0,0.0,있음,진행중,미확인,,1963-05-15,
292,1987,페루,페루 정부,Sendero Luminoso,정부/권력,소규모,내전,아메리카,0.0,0.0,0.0,있음,진행중,미확인,,1963-05-15,
292,1988,페루,페루 정부,Sendero Luminoso,정부/권력,전면전,내전,아메리카,0.0,0.0,0.0,있음,진행중,미확인,,1963-05-15,
292,1989,페루,페루 정부,"MRTA, Sendero Luminoso",정부/권력,전면전,내전,아메리카,1827.0,1810.0,1838.0,있음,진행중,대규모,,1963-05-15,
292,1990,페루,페루 정부,"MRTA, Sendero Luminoso",정부/권력,전면전,내전,아메리카,1099.0,1099.0,1099.0,있음,진행중,대규모,,1963-05-15,
292,1991,페루,페루 정부,"MRTA, Sendero Luminoso",정부/권력,전면전,내전,아메리카,1138.0,1138.0,1139.0,있음,진행중,대규모,,1963-05-15,
292,1992,페루,페루 정부,"MRTA, Sendero Luminoso",정부/권력,전면전,내전,아메리카,1042.0,1042.0,1044.0,있음,진행중,대규모,,1963-05-15,
292,1993,페루,페루 정부,"MRTA, Sendero Luminoso",정부/권력,소규모,내전,아메리카,672.0,672.0,677.0,있음,진행중,중규모,,1963-05-15,
292,1994,페루,페루 정부,Sendero Luminoso,정부/권력,소규모,내전,아메리카,253.0,253.0,253.0,있음,진행중,중규모,,1963-05-15,
292,1995,페루,페루 정부,Sendero Luminoso,정부/권력,소규모,내전,아메리카,178.0,178.0,178.0,있음,진행중,중규모,,1963-05-15,
292,1996,페루,페루 정부,Sendero Luminoso,정부/권력,소규모,내전,아메리카,80.0,80.0,80.0,있음,진행중,소규모,,1963-05-15,
292,1997,페루,페루 정부,Sendero Luminoso,정부/권력,소규모,내전,아메리카,93.0,93.0,99.0,있음,진행중,소규모,,1963-05-15,
292,1998,페루,페루 정부,Sendero Luminoso,정부/권력,소규모,내전,아메리카,25.0,25.0,25.0,있음,진행중,소규모,,1963-05-15,
292,1999,페루,페루 정부,Sendero Luminoso,정부/권력,소규모,내전,아메리카,75.0,75.0,75.0,있음,종료,소규모,,1963-05-15,1999-11-26
292,2007,페루,페루 정부,Sendero Luminoso,정부/권력,소규모,내전,아메리카,32.0,32.0,32.0,있음,진행중,소규모,,1963-05-15,
292,2008,페루,페루 정부,Sendero Luminoso,정부/권력,소규모,내전,아메리카,40.0,40.0,40.0,있음,진행중,소규모,,1963-05-15,
292,2009,페루,페루 정부,Sendero Luminoso,정부/권력,소규모,내전,아메리카,50.0,50.0,80.0,있음,진행중,소규모,,1963-05-15,
292,2010,페루,페루 정부,Sendero Luminoso,정부/권력,소규모,내전,아메리카,28.0,28.0,28.0,있음,종료,소규모,,1963-05-15,2010-12-30
293,1965,"남베트남, 베트남",South Vietnam 정부,Government of Vietnam (North Vietnam),영토,전면전,국제화내전,아시아,0.0,0.0,0.0,있음,진행중,미확인,South Vietnam,1965-12-31,
293,1966,"남베트남, 베트남",South Vietnam 정부,Government of Vietnam (North Vietnam),영토,전면전,국제화내전,아시아,0.0,0.0,0.0,있음,진행중,미확인,South Vietnam,1965-12-31,
293,1967,"남베트남, 베트남",South Vietnam 정부,Government of Vietnam (North Vietnam),영토,전면전,국제화내전,아시아,0.0,0.0,0.0,있음,진행중,미확인,South Vietnam,1965-12-31,
293,1968,"남베트남, 베트남",South Vietnam 정부,Government of Vietnam (North Vietnam),영토,전면전,국제화내전,아시아,0.0,0.0,0.0,있음,진행중,미확인,South Vietnam,1965-12-31,
293,1969,"남베트남, 베트남",South Vietnam 정부,Government of Vietnam (North Vietnam),영토,전면전,국제화내전,아시아,0.0,0.0,0.0,있음,진행중,미확인,South Vietnam,1965-12-31,
293,1970,"남베트남, 베트남",South Vietnam 정부,Government of Vietnam (North Vietnam),영토,전면전,국제화내전,아시아,0.0,0.0,0.0,있음,진행중,미확인,South Vietnam,1965-12-31,
293,1971,"남베트남, 베트남",South Vietnam 정부,Government of Vietnam (North Vietnam),영토,전면전,국제화내전,아시아,0.0,0.0,0.0,있음,진행중,미확인,South Vietnam,1965-12-31,
293,1972,"남베트남, 베트남",South Vietnam 정부,Government of Vietnam (North Vietnam),영토,전면전,국제화내전,아시아,0.0,0.0,0.0,있음,진행중,미확인,South Vietnam,1965-12-31,
293,1973,"남베트남, 베트남",South Vietnam 정부,Government of Vietnam (North Vietnam),영토,전면전,국제화내전,아시아,0.0,0.0,0.0,있음,진행중,미확인,South Vietnam,1965-12-31,
293,1974,"남베트남, 베트남",South Vietnam 정부,Government of Vietnam (North Vietnam),영토,전면전,국제화내전,아시아,0.0,0.0,0.0,있음,진행중,미확인,South Vietnam,1965-12-31,
293,1975,"남베트남, 베트남",South Vietnam 정부,Government of Vietnam (North Vietnam),영토,전면전,국제화내전,아시아,0.0,0.0,0.0,있음,종료,미확인,South Vietnam,1965-12-31,1975-04-30
294,1977,"캄보디아, 태국",Cambodia (Kampuchea) 정부,Government of Thailand,영토,소규모,국제화내전,아시아,0.0,0.0,0.0,없음,진행중,미확인,Common Border,1975-12-15,
294,1978,"캄보디아, 태국",Cambodia (Kampuchea) 정부,Government of Thailand,영토,소규모,국제화내전,아시아,0.0,0.0,0.0,없음,종료,미확인,Common Border,1975-12-15,1978-12-31
